Store,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
25,2012-08-17,728467.72,66.99,3.807,7258.16,2.2,0.6,4015.19,780.22,214.825578,7.28,False
25,2012-08-24,756527.64,64.53,3.834,7693.13,69.6,50.0,2360.4,3561.61,214.9567044,7.28,False
25,2012-08-31,714828.73,68.55,3.867,11407.22,15.4,68.64,3827.68,2540.33,215.0878309,7.28,False
25,2012-09-07,671482.9,72.79,3.911,15308.07,0.0,22.06,5643.24,1903.09,215.2189573,7.28,True
25,2012-09-14,657241.63,60.9,3.948,6748.95,,3.15,968.4,6124.49,215.3583757,7.28,False
25,2012-09-21,664745.2,57.6,4.038,7709.27,17.82,61.88,802.77,8294.38,215.5475459,7.28,False
25,2012-09-28,683300.84,54.52,3.997,5110.78,11.0,10.66,149.01,3098.09,215.7367162,7.28,False
25,2012-10-05,699536.73,57.58,3.985,5884.18,,3.27,3357.56,1343.85,215.9258865,7.293,False
25,2012-10-12,697317.41,43.74,4.0,4284.26,,11.59,1227.84,1959.27,216.1150568,7.293,False
25,2012-10-19,685531.85,51.93,3.969,3121.82,,21.48,136.45,3412.8,216.1464699,7.293,False
25,2012-10-26,688940.9400000001,56.69,3.882,4805.66,84.19,,1073.49,730.76,216.1515902,7.293,False
26,2010-02-05,1034119.21,9.55,2.788,,,,,,131.5279032,8.488,False
26,2010-02-12,1015684.0900000001,18.14,2.771,,,,,,131.5866129,8.488,True
26,2010-02-19,999348.55,22.62,2.747,,,,,,131.637,8.488,False
26,2010-02-26,855385.01,27.32,2.753,,,,,,131.686,8.488,False
26,2010-03-05,1005669.58,28.6,2.766,,,,,,131.735,8.488,False
26,2010-03-12,963382.09,31.1,2.805,,,,,,131.784,8.488,False
26,2010-03-19,903366.55,35.34,2.834,,,,,,131.8242903,8.488,False
26,2010-03-26,893613.0,35.26,2.831,,,,,,131.863129,8.488,False
26,2010-04-02,1029849.2,36.53,2.826,,,,,,131.9019677,8.512,False
26,2010-04-09,1022293.81,50.13,2.849,,,,,,131.9408065,8.512,False
26,2010-04-16,905548.38,36.6,2.885,,,,,,131.9809,8.512,False
26,2010-04-23,881930.87,39.68,2.895,,,,,,132.0226667,8.512,False
26,2010-04-30,904503.85,40.56,2.935,,,,,,132.0644333,8.512,False
26,2010-05-07,1074479.73,54.72,2.981,,,,,,132.1062,8.512,False
26,2010-05-14,972663.59,39.08,2.983,,,,,,132.152129,8.512,False
26,2010-05-21,986765.01,50.81,2.961,,,,,,132.2230323,8.512,False
26,2010-05-28,1069851.59,61.65,2.906,,,,,,132.2939355,8.512,False
26,2010-06-04,1003202.66,58.46,2.857,,,,,,132.3648387,8.512,False
26,2010-06-11,1073862.59,51.62,2.83,,,,,,132.4357419,8.512,False
26,2010-06-18,1001286.67,53.62,2.805,,,,,,132.4733333,8.512,False
26,2010-06-25,976242.09,63.78,2.81,,,,,,132.4976,8.512,False
26,2010-07-02,1078455.48,58.9,2.815,,,,,,132.5218667,8.445,False
26,2010-07-09,1122356.53,71.08,2.806,,,,,,132.5461333,8.445,False
26,2010-07-16,1028151.72,67.66,2.796,,,,,,132.5667742,8.445,False
26,2010-07-23,971615.62,65.4,2.784,,,,,,132.5825806,8.445,False
26,2010-07-30,1005324.28,63.79,2.792,,,,,,132.5983871,8.445,False
26,2010-08-06,1125329.77,62.93,2.792,,,,,,132.6141935,8.445,False
26,2010-08-13,1011938.29,61.58,2.81,,,,,,132.63,8.445,False
26,2010-08-20,1007385.36,62.68,2.796,,,,,,132.6616129,8.445,False
26,2010-08-27,977322.52,57.23,2.77,,,,,,132.6932258,8.445,False
26,2010-09-03,1037549.7100000001,66.93,2.735,,,,,,132.7248387,8.445,False
26,2010-09-10,1042226.2999999999,54.82,2.717,,,,,,132.7564516,8.445,True
26,2010-09-17,923473.7,50.08,2.716,,,,,,132.7670667,8.445,False
26,2010-09-24,868636.3,52.47,2.718,,,,,,132.7619333,8.445,False
26,2010-10-01,923221.52,57.8,2.717,,,,,,132.7568,8.149,False
26,2010-10-08,1001069.52,46.81,2.776,,,,,,132.7516667,8.149,False
26,2010-10-15,937956.89,39.93,2.878,,,,,,132.7633548,8.149,False
26,2010-10-22,916522.66,36.13,2.919,,,,,,132.8170968,8.149,False
26,2010-10-29,895069.88,40.3,2.938,,,,,,132.8708387,8.149,False
26,2010-11-05,970224.51,30.51,2.938,,,,,,132.9245806,8.149,False
26,2010-11-12,971193.01,37.51,2.961,,,,,,132.9783226,8.149,False
26,2010-11-19,901972.7000000001,36.73,3.03,,,,,,132.9172,8.149,False
26,2010-11-26,1286833.6199999999,28.11,3.07,,,,,,132.8369333,8.149,True
26,2010-12-03,1016143.64,27.73,3.065,,,,,,132.7566667,8.149,False
26,2010-12-10,1149612.04,16.6,3.132,,,,,,132.6764,8.149,False
26,2010-12-17,1196813.33,20.61,3.139,,,,,,132.6804516,8.149,False
26,2010-12-24,1573982.47,21.81,3.15,,,,,,132.7477419,8.149,False
26,2010-12-31,877268.29,18.73,3.177,,,,,,132.8150323,8.149,True
26,2011-01-07,938149.21,21.13,3.193,,,,,,132.8823226,7.907,False
26,2011-01-14,812323.29,16.7,3.215,,,,,,132.9510645,7.907,False
26,2011-01-21,809833.21,12.98,3.232,,,,,,133.0285161,7.907,False
26,2011-01-28,817485.14,5.54,3.243,,,,,,133.1059677,7.907,False
26,2011-02-04,911807.02,11.17,3.24,,,,,,133.1834194,7.907,False
26,2011-02-11,1010711.08,15.12,3.255,,,,,,133.260871,7.907,True
26,2011-02-18,981978.02,19.63,3.263,,,,,,133.3701429,7.907,False
26,2011-02-25,910298.44,16.3,3.281,,,,,,133.4921429,7.907,False
26,2011-03-04,945643.17,14.31,3.437,,,,,,133.6141429,7.907,False
26,2011-03-11,946614.55,28.13,3.6,,,,,,133.7361429,7.907,False
26,2011-03-18,887426.12,31.76,3.634,,,,,,133.8492258,7.907,False
26,2011-03-25,866566.5399999999,22.99,3.624,,,,,,133.9587419,7.907,False
26,2011-04-01,849231.61,22.99,3.638,,,,,,134.0682581,7.818,False
26,2011-04-08,985229.8099999999,29.09,3.72,,,,,,134.1777742,7.818,False
26,2011-04-15,863266.12,39.46,3.823,,,,,,134.2784667,7.818,False
26,2011-04-22,921700.61,33.81,3.919,,,,,,134.3571,7.818,False
26,2011-04-29,873450.29,47.17,3.988,,,,,,134.4357333,7.818,False
26,2011-05-06,1024778.23,45.0,4.078,,,,,,134.5143667,7.818,False
26,2011-05-13,941008.85,48.2,4.095,,,,,,134.593,7.818,False
26,2011-05-20,938334.62,48.86,4.101,,,,,,134.6803871,7.818,False
26,2011-05-27,996723.58,56.74,4.034,,,,,,134.7677742,7.818,False
26,2011-06-03,1054454.4,60.49,3.973,,,,,,134.8551613,7.818,False
26,2011-06-10,1094058.68,59.85,3.924,,,,,,134.9425484,7.818,False
26,2011-06-17,981646.46,54.5,3.873,,,,,,135.0837333,7.818,False
26,2011-06-24,997474.93,56.94,3.851,,,,,,135.2652667,7.818,False
26,2011-07-01,1070119.09,59.89,3.815,,,,,,135.4468,7.767,False
26,2011-07-08,1133807.03,63.34,3.784,,,,,,135.6283333,7.767,False
26,2011-07-15,1021534.7,64.43,3.827,,,,,,135.7837419,7.767,False
26,2011-07-22,1017867.8,69.52,3.882,,,,,,135.8738387,7.767,False
26,2011-07-29,1005360.5,63.32,3.898,,,,,,135.9639355,7.767,False
26,2011-08-05,1107552.43,63.16,3.903,,,,,,136.0540323,7.767,False
26,2011-08-12,1087644.5,62.99,3.88,,,,,,136.144129,7.767,False
26,2011-08-19,1021766.75,60.58,3.82,,,,,,136.183129,7.767,False
26,2011-08-26,1064617.6199999999,61.1,3.796,,,,,,136.2136129,7.767,False
26,2011-09-02,1040143.14,59.67,3.784,,,,,,136.2440968,7.767,False
26,2011-09-09,1069710.97,60.98,3.809,,,,,,136.2745806,7.767,True
26,2011-09-16,951569.84,55.19,3.809,,,,,,136.3145,7.767,False
26,2011-09-23,923644.6,50.72,3.758,,,,,,136.367,7.767,False
26,2011-09-30,959339.51,59.42,3.684,,,,,,136.4195,7.767,False
26,2011-10-07,1130022.99,46.84,3.633,,,,,,136.472,7.598,False
26,2011-10-14,987886.08,53.91,3.583,,,,,,136.5150968,7.598,False
26,2011-10-21,974907.28,45.23,3.618,,,,,,136.5017742,7.598,False
26,2011-10-28,972256.98,35.06,3.604,,,,,,136.4884516,7.598,False
26,2011-11-04,988950.75,31.7,3.586,,,,,,136.475129,7.598,False
26,2011-11-11,1077640.13,40.08,3.57,7174.09,6889.46,292.44,1581.44,2399.33,136.4618065,7.598,False
26,2011-11-18,946091.79,37.78,3.571,5590.39,226.18,61.08,345.45,4332.53,136.4666667,7.598,False
26,2011-11-25,1282320.05,31.07,3.536,362.32,9.0,44999.94,,660.57,136.4788,7.598,True
26,2011-12-02,1012498.49,36.74,3.501,3343.0,9.0,955.74,1187.26,14774.79,136.4909333,7.598,False
26,2011-12-09,1148987.46,34.24,3.47,4980.07,19.0,144.13,1669.69,6055.33,136.5030667,7.598,False
26,2011-12-16,1204807.83,28.24,3.445,2698.03,,494.72,533.84,2670.1,136.5335161,7.598,False
26,2011-12-23,1515175.01,22.53,3.413,699.47,0.09,1018.94,9.0,2816.25,136.5883871,7.598,False
26,2011-12-30,972834.42,18.8,3.402,4124.23,34472.24,159.04,799.85,2194.68,136.6432581,7.598,True
26,2012-01-06,971557.62,22.94,3.439,3352.77,17442.27,117.1,468.31,6344.32,136.698129,7.467,False
26,2012-01-13,836305.65,25.55,3.523,2153.82,6050.57,62.24,275.03,2511.4,136.753,7.467,False
26,2012-01-20,838751.5,15.22,3.542,1673.31,3004.75,27.82,153.3,2092.05,136.8564194,7.467,False
26,2012-01-27,820059.89,24.16,3.568,812.2,1267.64,32.5,13.76,1914.38,136.9598387,7.467,False
26,2012-02-03,939158.25,25.24,3.633,35421.34,1596.92,74.14,20234.78,6541.84,137.0632581,7.467,False
26,2012-02-10,1081005.6400000001,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7.467,True
26,2012-02-17,965788.76,23.9,3.703,11524.93,6005.06,1.04,3417.87,7086.22,137.2583103,7.467,False
26,2012-02-24,917924.47,28.06,3.751,7373.92,5211.81,3.2,2716.45,4114.28,137.3411034,7.467,False
26,2012-03-02,955641.74,22.49,3.827,20215.36,1400.8,7.35,15485.84,2581.11,137.4238966,7.467,False
26,2012-03-09,1028569.01,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,137.5066897,7.467,False
26,2012-03-16,919503.4,35.06,3.867,6977.12,161.0,3.99,1535.17,2084.52,137.5843871,7.467,False
26,2012-03-23,874790.6799999999,49.97,3.889,4336.7,150.86,4.59,199.78,2239.64,137.6552903,7.467,False
26,2012-03-30,922018.43,33.33,3.921,8827.14,169.73,12.75,981.6,3196.41,137.7261935,7.467,False
26,2012-04-06,1116829.23,33.35,3.957,8674.08,,33.85,1128.16,3852.6,137.7970968,7.489,False
26,2012-04-13,889670.29,36.9,4.025,3766.78,2941.14,24.34,1103.96,2536.7,137.868,7.489,False
26,2012-04-20,923600.02,50.81,4.046,3275.87,865.21,36.58,154.69,3169.48,137.9230667,7.489,False
26,2012-04-27,911969.0,43.6,4.023,1946.7,32.65,21.62,24.1,2152.4,137.9781333,7.489,False
26,2012-05-04,946573.29,40.29,3.991,11484.78,,78.04,2449.14,2488.39,138.0332,7.489,False
26,2012-05-11,1062548.73,47.11,3.947,8655.96,,108.57,842.81,2803.07,138.0882667,7.489,False
26,2012-05-18,978082.8400000001,52.55,3.899,6622.21,,45.9,550.47,2648.76,138.1065806,7.489,False
26,2012-05-25,1067310.74,58.2,3.85,7166.44,,240.75,1942.28,2272.3,138.1101935,7.489,False
26,2012-06-01,1015853.03,58.51,3.798,4810.9,3.0,110.44,662.3,2964.12,138.1138065,7.489,False
26,2012-06-08,1106176.83,49.43,3.746,7908.98,54.6,16.57,689.29,4172.84,138.1174194,7.489,False
26,2012-06-15,1029248.22,57.84,3.683,5833.29,153.8,254.03,851.83,3785.07,138.1295333,7.489,False
26,2012-06-22,1056282.91,63.04,3.629,5543.88,372.0,103.99,1901.89,6556.54,138.1629,7.489,False
26,2012-06-29,1051190.44,60.71,3.577,3441.05,274.0,,256.82,2456.02,138.1962667,7.489,False
26,2012-07-06,1180470.8,64.94,3.538,4894.97,230.0,19.39,3309.33,5437.93,138.2296333,7.405,False
26,2012-07-13,1063149.78,64.47,3.561,6894.41,72.3,3.5,1114.8,1415.15,138.263,7.405,False
26,2012-07-20,1049625.9,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,138.2331935,7.405,False
26,2012-07-27,1031745.14,64.12,3.701,3025.97,112.64,2.6,376.52,1155.13,138.2033871,7.405,False
26,2012-08-03,1090915.09,65.6,3.698,28330.0,49.21,42.09,8478.97,3544.06,138.1735806,7.405,False
26,2012-08-10,1121476.51,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,138.1437742,7.405,False
26,2012-08-17,1068292.56,65.54,3.84,2430.95,16.0,5.54,829.7,3038.77,138.1857097,7.405,False
26,2012-08-24,1022704.2,62.08,3.874,4507.08,33.6,149.46,1866.46,4685.63,138.2814516,7.405,False
26,2012-08-31,1053495.51,63.69,3.884,13118.17,3.4,86.31,2176.09,2555.38,138.3771935,7.405,False
26,2012-09-07,1081874.03,61.58,3.921,4133.77,6.0,72.78,526.42,3514.48,138.4729355,7.405,True
26,2012-09-14,986131.94,57.69,3.988,7606.73,,22.66,368.91,9072.93,138.5673,7.405,False
26,2012-09-21,961084.08,52.68,4.056,6916.18,3.82,,228.31,7025.39,138.6534,7.405,False
26,2012-09-28,964726.37,50.66,4.018,2409.15,7.64,0.22,1016.11,2465.17,138.7395,7.405,False
26,2012-10-05,1095504.26,54.07,4.027,3140.4,,3.24,1333.43,3283.83,138.8256,7.138,False
26,2012-10-12,1044639.69,45.19,4.029,1269.8,,15.38,317.73,7746.76,138.9117,7.138,False
26,2012-10-19,975578.02,43.51,4.0,1697.09,,2.64,106.35,2481.19,138.8336129,7.138,False
26,2012-10-26,958619.8,46.95,3.917,1827.16,35.87,50.0,478.93,2088.65,138.7281613,7.138,False
27,2010-02-05,1874289.79,27.19,2.954,,,,,,135.3524608,8.237,False
27,2010-02-12,1745362.72,29.81,2.94,,,,,,135.4113076,8.237,True
27,2010-02-19,1945070.33,32.44,2.909,,,,,,135.4657781,8.237,False
27,2010-02-26,1390934.27,36.0,2.91,,,,,,135.5195191,8.237,False
27,2010-03-05,1313729.72,38.07,2.919,,,,,,135.5732602,8.237,False
27,2010-03-12,1925113.1199999999,45.98,2.938,,,,,,135.6270013,8.237,False
27,2010-03-19,1700627.97,49.04,2.96,,,,,,135.6682247,8.237,False
27,2010-03-26,1836714.84,52.34,2.963,,,,,,135.7073618,8.237,False
27,2010-04-02,2053952.97,46.9,2.957,,,,,,135.7464988,8.058,False
27,2010-04-09,1955814.13,62.62,2.992,,,,,,135.7856359,8.058,False
27,2010-04-16,1857500.96,54.95,3.01,,,,,,135.82725,8.058,False
27,2010-04-23,1850205.47,53.91,3.021,,,,,,135.8721667,8.058,False
27,2010-04-30,1805885.04,53.55,3.042,,,,,,135.9170833,8.058,False
27,2010-05-07,1939458.84,69.02,3.095,,,,,,135.962,8.058,False
27,2010-05-14,1842465.78,53.82,3.112,,,,,,136.010394,8.058,False
27,2010-05-21,1836595.58,63.31,3.096,,,,,,136.0796521,8.058,False
27,2010-05-28,1962468.67,67.88,3.046,,,,,,136.1489101,8.058,False
27,2010-06-04,2073102.59,74.29,3.006,,,,,,136.2181682,8.058,False
27,2010-06-11,1873812.93,68.9,2.972,,,,,,136.2874263,8.058,False
27,2010-06-18,1887182.27,70.0,2.942,,,,,,136.3243393,8.058,False
27,2010-06-25,1962625.01,78.02,2.958,,,,,,136.3483143,8.058,False
27,2010-07-02,2024554.1,76.25,2.958,,,,,,136.3722893,7.982,False
27,2010-07-09,2119163.01,82.69,2.94,,,,,,136.3962643,7.982,False
27,2010-07-16,1880691.64,78.26,2.933,,,,,,136.4179827,7.982,False
27,2010-07-23,1808250.71,81.56,2.924,,,,,,136.4366924,7.982,False
27,2010-07-30,1816489.53,79.78,2.932,,,,,,136.4554021,7.982,False
27,2010-08-06,1908036.68,77.45,2.942,,,,,,136.4741118,7.982,False
27,2010-08-13,1864436.12,77.36,2.923,,,,,,136.4928214,7.982,False
27,2010-08-20,1936878.46,75.16,2.913,,,,,,136.5249182,7.982,False
27,2010-08-27,1870684.21,70.31,2.885,,,,,,136.557015,7.982,False
27,2010-09-03,1908110.9,78.52,2.86,,,,,,136.5891118,7.982,False
27,2010-09-10,1913494.81,70.38,2.837,,,,,,136.6212085,7.982,True
27,2010-09-17,1629978.46,64.5,2.846,,,,,,136.6338071,7.982,False
27,2010-09-24,1597002.71,67.08,2.837,,,,,,136.6317821,7.982,False
27,2010-10-01,1543532.83,70.19,2.84,,,,,,136.6297571,8.021,False
27,2010-10-08,1707662.87,57.78,2.903,,,,,,136.6277321,8.021,False
27,2010-10-15,1728388.2,58.38,2.999,,,,,,136.6401935,8.021,False
27,2010-10-22,1693935.29,52.82,3.049,,,,,,136.688871,8.021,False
27,2010-10-29,1688955.49,61.02,3.055,,,,,,136.7375484,8.021,False
27,2010-11-05,1686010.02,45.91,3.049,,,,,,136.7862258,8.021,False
27,2010-11-12,1828010.25,45.9,3.065,,,,,,136.8349032,8.021,False
27,2010-11-19,1704785.74,50.81,3.138,,,,,,136.7715714,8.021,False
27,2010-11-26,2627910.75,46.67,3.186,,,,,,136.6895714,8.021,True
27,2010-12-03,1884343.67,41.81,3.2,,,,,,136.6075714,8.021,False
27,2010-12-10,2139733.68,30.83,3.255,,,,,,136.5255714,8.021,False
27,2010-12-17,2350098.36,31.62,3.301,,,,,,136.5292811,8.021,False
27,2010-12-24,3078162.08,31.34,3.309,,,,,,136.597273,8.021,False
27,2010-12-31,1440963.0,29.59,3.336,,,,,,136.665265,8.021,True
27,2011-01-07,1568159.48,34.42,3.351,,,,,,136.7332569,7.827,False
27,2011-01-14,1532308.6199999999,25.7,3.367,,,,,,136.803477,7.827,False
27,2011-01-21,1517029.9,30.13,3.391,,,,,,136.8870657,7.827,False
27,2011-01-28,1421111.55,23.64,3.402,,,,,,136.9706544,7.827,False
27,2011-02-04,1628100.79,28.7,3.4,,,,,,137.0542431,7.827,False
27,2011-02-11,1636224.77,30.45,3.416,,,,,,137.1378318,7.827,True
27,2011-02-18,1709365.19,39.32,3.42,,,,,,137.2511849,7.827,False
27,2011-02-25,1688935.71,33.05,3.452,,,,,,137.3764439,7.827,False
27,2011-03-04,1656130.67,36.99,3.605,,,,,,137.5017028,7.827,False
27,2011-03-11,1613259.77,43.64,3.752,,,,,,137.6269617,7.827,False
27,2011-03-18,1624539.21,46.65,3.796,,,,,,137.7398929,7.827,False
27,2011-03-25,1554651.0799999998,40.11,3.789,,,,,,137.8478929,7.827,False
27,2011-04-01,1628868.28,37.27,3.811,,,,,,137.9558929,7.725,False
27,2011-04-08,1689844.18,46.87,3.895,,,,,,138.0638929,7.725,False
27,2011-04-15,1727175.6099999999,52.24,3.981,,,,,,138.1646952,7.725,False
27,2011-04-22,1921655.48,50.02,4.061,,,,,,138.2475036,7.725,False
27,2011-04-29,1642074.64,61.71,4.117,,,,,,138.3303119,7.725,False
27,2011-05-06,1757041.96,56.48,4.192,,,,,,138.4131202,7.725,False
27,2011-05-13,1763545.32,60.07,4.211,,,,,,138.4959286,7.725,False
27,2011-05-20,1725268.56,60.22,4.202,,,,,,138.587106,7.725,False
27,2011-05-27,1820723.17,66.43,4.134,,,,,,138.6782834,7.725,False
27,2011-06-03,2053708.01,74.17,4.069,,,,,,138.7694608,7.725,False
27,2011-06-10,1817914.71,73.26,4.025,,,,,,138.8606382,7.725,False
27,2011-06-17,1814740.09,67.03,3.989,,,,,,139.0028333,7.725,False
27,2011-06-24,1811455.15,72.02,3.964,,,,,,139.1832917,7.725,False
27,2011-07-01,1949983.93,73.76,3.916,,,,,,139.36375,7.85,False
27,2011-07-08,2000055.27,76.87,3.886,,,,,,139.5442083,7.85,False
27,2011-07-15,1762155.79,77.83,3.915,,,,,,139.7006325,7.85,False
27,2011-07-22,1754879.45,82.28,3.972,,,,,,139.7969712,7.85,False
27,2011-07-29,1744879.06,79.41,4.004,,,,,,139.8933099,7.85,False
27,2011-08-05,1747289.53,78.14,4.02,,,,,,139.9896486,7.85,False
27,2011-08-12,1758437.96,76.67,3.995,,,,,,140.0859873,7.85,False
27,2011-08-19,1781905.24,72.97,3.942,,,,,,140.1289205,7.85,False
27,2011-08-26,2034400.78,72.88,3.906,,,,,,140.1629528,7.85,False
27,2011-09-02,1511717.53,71.44,3.879,,,,,,140.196985,7.85,False
27,2011-09-09,1911470.84,70.93,3.93,,,,,,140.2310173,7.85,True
27,2011-09-16,1613773.9,69.65,3.937,,,,,,140.2735,7.85,False
27,2011-09-23,1606208.68,63.61,3.899,,,,,,140.32725,7.85,False
27,2011-09-30,1599626.26,70.92,3.858,,,,,,140.381,7.85,False
27,2011-10-07,1672339.27,56.91,3.775,,,,,,140.43475,7.906,False
27,2011-10-14,1682652.51,64.78,3.744,,,,,,140.4784194,7.906,False
27,2011-10-21,1689591.44,59.62,3.757,,,,,,140.4616048,7.906,False
27,2011-10-28,1710372.4,51.81,3.757,,,,,,140.4447903,7.906,False
27,2011-11-04,1621109.3,44.46,3.738,,,,,,140.4279758,7.906,False
27,2011-11-11,1800728.07,49.69,3.719,10710.56,44021.61,475.3,4235.07,4920.65,140.4111613,7.906,False
27,2011-11-18,1723739.44,51.42,3.717,32812.24,5487.82,143.88,567.08,14703.26,140.4127857,7.906,False
27,2011-11-25,2504400.71,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,140.4217857,7.906,True
27,2011-12-02,1806924.74,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,140.4307857,7.906,False
27,2011-12-09,2014665.98,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,140.4397857,7.906,False
27,2011-12-16,2205919.86,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,140.4700795,7.906,False
27,2011-12-23,2739019.75,41.59,3.587,2415.4,239.89,1438.33,209.34,2976.85,140.528765,7.906,False
27,2011-12-30,1650604.6,37.85,3.566,3650.53,50076.68,271.89,1009.78,1773.53,140.5874505,7.906,True
27,2012-01-06,1535287.4,35.8,3.585,9235.59,29675.22,526.36,2399.37,6290.52,140.6461359,8.009,False
27,2012-01-13,1492399.1300000001,41.3,3.666,8081.05,16237.87,542.46,643.15,6238.31,140.7048214,8.009,False
27,2012-01-20,1542131.05,30.35,3.705,2754.17,9280.81,465.77,2567.91,1550.34,140.8086118,8.009,False
27,2012-01-27,1263534.86,36.96,3.737,2789.03,4172.39,589.24,101.5,3857.29,140.9124021,8.009,False
27,2012-02-03,1564246.02,42.52,3.796,62172.73,6256.0,530.81,67474.85,6129.6,141.0161924,8.009,False
27,2012-02-10,1651605.35,37.86,3.826,15591.32,6206.22,249.82,14000.53,8024.91,141.1199827,8.009,True
27,2012-02-17,1606221.56,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,141.2140357,8.009,False
27,2012-02-24,1648602.3900000001,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,141.3007857,8.009,False
27,2012-03-02,1509323.09,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,141.3875357,8.009,False
27,2012-03-09,1607343.41,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,141.4742857,8.009,False
27,2012-03-16,1635984.07,49.6,4.021,7275.48,175.65,2.96,5193.68,2366.04,141.55478,8.009,False
27,2012-03-23,1620839.34,57.3,4.054,4142.06,506.34,5.17,917.38,3467.03,141.6269332,8.009,False
27,2012-03-30,1615494.14,49.4,4.098,12705.56,180.11,7.59,2943.99,3495.93,141.6990864,8.009,False
27,2012-04-06,1899013.3399999999,48.73,4.143,10800.82,,101.35,3079.87,5692.72,141.7712396,8.253,False
27,2012-04-13,1650405.21,52.22,4.187,5139.48,4770.63,53.84,1532.47,4176.9,141.8433929,8.253,False
27,2012-04-20,1639999.47,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,141.9015262,8.253,False
27,2012-04-27,1565498.84,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,141.9596595,8.253,False
27,2012-05-04,1669388.45,53.68,4.124,19913.55,,213.38,5895.46,4687.08,142.0177929,8.253,False
27,2012-05-11,1674306.31,58.97,4.055,10864.63,,244.98,2261.45,2840.03,142.0759262,8.253,False
27,2012-05-18,1707158.82,65.15,4.029,13340.68,,222.2,2225.5,2346.31,142.0970115,8.253,False
27,2012-05-25,1818906.73,64.77,3.979,11465.8,,380.15,2173.31,4183.07,142.1032776,8.253,False
27,2012-06-01,1900638.6,73.4,3.915,10283.49,31.2,245.41,4069.79,2775.35,142.1095438,8.253,False
27,2012-06-08,1764756.31,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,142.1158099,8.253,False
27,2012-06-15,1773500.56,69.52,3.786,9943.48,614.9,15.0,3382.44,6779.57,142.1292548,8.253,False
27,2012-06-22,1837884.79,73.23,3.722,9510.17,821.5,7.98,3928.13,6054.38,142.1606464,8.253,False
27,2012-06-29,1842555.32,73.94,3.667,7582.01,585.9,,1019.28,3522.11,142.1920381,8.253,False
27,2012-07-06,2062224.92,82.08,3.646,12579.0,303.6,217.95,8280.23,7999.22,142.2234298,8.239,False
27,2012-07-13,1755889.53,78.95,3.689,7264.26,219.2,31.1,4489.18,3102.22,142.2548214,8.239,False
27,2012-07-20,1730913.66,78.64,3.732,10835.89,164.46,21.51,3314.7,7302.33,142.2337569,8.239,False
27,2012-07-27,1625883.71,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,142.2126924,8.239,False
27,2012-08-03,1705810.84,75.22,3.819,39317.03,194.67,64.32,25462.22,3161.43,142.1916279,8.239,False
27,2012-08-10,1720537.26,78.44,3.863,5892.89,148.66,14.01,4147.47,5611.07,142.1705634,8.239,False
27,2012-08-17,1735339.59,76.51,3.963,4017.25,33.65,6.2,1753.64,6783.58,142.2157385,8.239,False
27,2012-08-24,1780443.3599999999,72.93,3.997,4757.01,85.3,371.06,3090.86,8212.53,142.3105933,8.239,False
27,2012-08-31,1731935.43,75.0,4.026,25371.97,59.81,276.58,6582.38,5400.13,142.4054482,8.239,False
27,2012-09-07,1840955.23,76.0,4.076,18992.1,56.16,118.16,4511.15,7235.18,142.500303,8.239,True
27,2012-09-14,1519604.5,68.72,4.088,17121.4,17.82,18.5,2384.18,4270.34,142.5938833,8.239,False
27,2012-09-21,1557485.75,66.1,4.203,18287.65,63.82,677.64,6039.37,3359.1,142.6798167,8.239,False
27,2012-09-28,1540687.6300000001,64.92,4.158,26306.03,39.82,55.24,11296.93,12954.12,142.76575,8.239,False
27,2012-10-05,1591816.8800000001,64.5,4.151,16670.04,,40.02,5385.32,6733.38,142.8516833,8.0,False
27,2012-10-12,1660081.29,55.4,4.186,2177.62,,7.22,863.01,7931.82,142.9376167,8.0,False
27,2012-10-19,1620374.24,56.53,4.153,2639.32,,4.77,575.48,3147.23,142.8633629,8.0,False
27,2012-10-26,1703047.74,58.99,4.071,7756.75,206.45,100.0,731.23,2174.84,142.7624113,8.0,False
28,2010-02-05,1672352.29,49.47,2.962,,,,,,126.4420645,13.975,False
28,2010-02-12,1558968.49,47.87,2.946,,,,,,126.4962581,13.975,True
28,2010-02-19,1491300.42,54.83,2.915,,,,,,126.5262857,13.975,False
28,2010-02-26,1542173.33,50.23,2.825,,,,,,126.5522857,13.975,False
