Store,Date,Weekly_Sales
14,2010-08-27,2020332.07
14,2010-09-03,2182563.66
14,2010-09-10,2191767.7600000002
14,2010-09-17,1953539.85
14,2010-09-24,1879891.13
14,2010-10-01,1855703.66
14,2010-10-08,2091663.2
14,2010-10-15,1932162.63
14,2010-10-22,1936621.09
14,2010-10-29,1984768.34
14,2010-11-05,2078417.47
14,2010-11-12,2092189.06
14,2010-11-19,1968462.58
14,2010-11-26,2921709.71
14,2010-12-03,2258489.63
14,2010-12-10,2600519.26
14,2010-12-17,2762861.41
14,2010-12-24,3818686.45
14,2010-12-31,1623716.46
14,2011-01-07,1864746.1
14,2011-01-14,1699095.9
14,2011-01-21,1743188.8699999999
14,2011-01-28,1613718.3800000001
14,2011-02-04,1995891.8699999999
14,2011-02-11,1980405.03
14,2011-02-18,2019031.67
14,2011-02-25,1875708.88
14,2011-03-04,2041215.6099999999
14,2011-03-11,1931104.67
14,2011-03-18,1932491.42
14,2011-03-25,1879451.23
14,2011-04-01,1869110.55
14,2011-04-08,2037798.8800000001
14,2011-04-15,1974960.8599999999
14,2011-04-22,2256461.39
14,2011-04-29,1930617.64
14,2011-05-06,2095599.93
14,2011-05-13,2004330.3
14,2011-05-20,1959967.8
14,2011-05-27,2080694.24
14,2011-06-03,2079899.47
14,2011-06-10,2132446.0
14,2011-06-17,2082083.3399999999
14,2011-06-24,2069523.52
14,2011-07-01,2074668.19
14,2011-07-08,2063401.06
14,2011-07-15,1953544.76
14,2011-07-22,1882070.88
14,2011-07-29,1871021.01
14,2011-08-05,2066020.69
14,2011-08-12,1928773.82
14,2011-08-19,1896873.99
14,2011-08-26,2273470.62
14,2011-09-02,1750891.47
14,2011-09-09,2202742.9
14,2011-09-16,1864637.89
14,2011-09-23,1871555.64
14,2011-09-30,1809989.29
14,2011-10-07,2078796.76
14,2011-10-14,1890870.75
14,2011-10-21,2009004.5899999999
14,2011-10-28,2056846.12
14,2011-11-04,2174056.71
14,2011-11-11,2081534.6500000001
14,2011-11-18,1969360.72
14,2011-11-25,2685351.81
14,2011-12-02,2143080.57
14,2011-12-09,2470581.29
14,2011-12-16,2594363.09
14,2011-12-23,3369068.99
14,2011-12-30,1914148.89
14,2012-01-06,1859144.96
14,2012-01-13,1696248.27
14,2012-01-20,1789113.32
14,2012-01-27,1595362.27
14,2012-02-03,1877410.36
14,2012-02-10,2077256.24
14,2012-02-17,2020550.99
14,2012-02-24,1875040.16
14,2012-03-02,1926004.99
14,2012-03-09,2020839.31
14,2012-03-16,1941040.5
14,2012-03-23,1893447.71
14,2012-03-30,1905033.01
14,2012-04-06,2376022.2600000002
14,2012-04-13,1912909.69
14,2012-04-20,1875686.44
14,2012-04-27,1784029.95
14,2012-05-04,1949354.29
14,2012-05-11,1987531.05
14,2012-05-18,1932233.17
14,2012-05-25,2030869.61
14,2012-06-01,2049485.49
14,2012-06-08,2099615.88
14,2012-06-15,1905733.68
14,2012-06-22,1660228.8800000001
14,2012-06-29,1591835.02
14,2012-07-06,1862128.95
14,2012-07-13,1544422.35
14,2012-07-20,1553250.16
14,2012-07-27,1479514.66
14,2012-08-03,1656886.46
14,2012-08-10,1648570.03
14,2012-08-17,1660433.3
14,2012-08-24,1621841.33
14,2012-08-31,1613342.19
14,2012-09-07,1904512.34
14,2012-09-14,1554794.22
14,2012-09-21,1565352.46
14,2012-09-28,1522512.2
14,2012-10-05,1687592.16
14,2012-10-12,1639585.6099999999
14,2012-10-19,1590274.72
14,2012-10-26,1704357.62
15,2010-02-05,652122.44
15,2010-02-12,682447.1
15,2010-02-19,660838.75
15,2010-02-26,564883.2000000001
15,2010-03-05,605325.43
15,2010-03-12,604173.59
15,2010-03-19,593710.67
15,2010-03-26,592111.49
15,2010-04-02,718470.71
15,2010-04-09,634605.77
15,2010-04-16,641208.65
15,2010-04-23,643097.6
15,2010-04-30,570791.11
15,2010-05-07,661348.88
15,2010-05-14,594385.2
15,2010-05-21,616598.1
15,2010-05-28,744772.88
15,2010-06-04,693192.5
15,2010-06-11,619337.29
15,2010-06-18,652329.53
15,2010-06-25,672194.03
15,2010-07-02,709337.11
15,2010-07-09,691497.62
15,2010-07-16,633203.69
15,2010-07-23,598553.43
15,2010-07-30,619224.0599999999
15,2010-08-06,639651.24
15,2010-08-13,622437.08
15,2010-08-20,637090.44
15,2010-08-27,649791.15
15,2010-09-03,638647.21
15,2010-09-10,641965.2
15,2010-09-17,583210.87
15,2010-09-24,548542.47
15,2010-10-01,566945.95
15,2010-10-08,591603.79
15,2010-10-15,577011.26
15,2010-10-22,600395.73
15,2010-10-29,598301.5
15,2010-11-05,612987.64
15,2010-11-12,619639.74
15,2010-11-19,608200.81
15,2010-11-26,1120018.92
15,2010-12-03,754134.95
15,2010-12-10,847294.04
15,2010-12-17,983825.15
15,2010-12-24,1368318.17
15,2010-12-31,543754.17
15,2011-01-07,509640.77
15,2011-01-14,479424.2
15,2011-01-21,487311.03
15,2011-01-28,481119.6
15,2011-02-04,556550.85
15,2011-02-11,582864.35
15,2011-02-18,649993.5
15,2011-02-25,547564.09
15,2011-03-04,573374.49
15,2011-03-11,537035.28
15,2011-03-18,551553.99
15,2011-03-25,527389.28
15,2011-04-01,542556.05
15,2011-04-08,587370.8099999999
15,2011-04-15,607691.36
15,2011-04-22,655318.26
15,2011-04-29,560764.41
15,2011-05-06,630522.67
15,2011-05-13,630482.91
15,2011-05-20,593941.9
15,2011-05-27,636193.24
15,2011-06-03,695396.19
15,2011-06-10,642679.81
15,2011-06-17,639928.85
15,2011-06-24,656594.95
15,2011-07-01,674669.16
15,2011-07-08,635118.48
15,2011-07-15,624114.56
15,2011-07-22,607475.4400000001
15,2011-07-29,577511.02
15,2011-08-05,607961.21
15,2011-08-12,590836.37
15,2011-08-19,599488.98
15,2011-08-26,605413.17
15,2011-09-02,649159.6799999999
15,2011-09-09,607593.51
15,2011-09-16,545052.34
15,2011-09-23,545570.86
15,2011-09-30,521297.31
15,2011-10-07,579068.88
15,2011-10-14,537300.94
15,2011-10-21,603318.89
15,2011-10-28,589842.69
15,2011-11-04,615121.78
15,2011-11-11,618949.82
15,2011-11-18,597856.51
15,2011-11-25,1066478.1
15,2011-12-02,699028.66
15,2011-12-09,764565.55
15,2011-12-16,870415.49
15,2011-12-23,1182691.8699999999
15,2011-12-30,603460.79
15,2012-01-06,516087.65
15,2012-01-13,454183.42
15,2012-01-20,492721.85
15,2012-01-27,466045.63
15,2012-02-03,523831.64
15,2012-02-10,628218.22
15,2012-02-17,598502.83
15,2012-02-24,561137.06
15,2012-03-02,541292.64
15,2012-03-09,545120.67
15,2012-03-16,570611.23
15,2012-03-23,565481.88
15,2012-03-30,557547.25
15,2012-04-06,659950.36
15,2012-04-13,558585.13
15,2012-04-20,534780.57
15,2012-04-27,527402.62
15,2012-05-04,577868.38
15,2012-05-11,579539.95
15,2012-05-18,600050.98
15,2012-05-25,693780.42
15,2012-06-01,663971.26
15,2012-06-08,611390.67
15,2012-06-15,636737.65
15,2012-06-22,687085.6
15,2012-06-29,624099.48
15,2012-07-06,678024.75
15,2012-07-13,591335.5
15,2012-07-20,592369.22
15,2012-07-27,571190.83
15,2012-08-03,590739.62
15,2012-08-10,590453.63
15,2012-08-17,579738.2
15,2012-08-24,606210.77
15,2012-08-31,610185.32
15,2012-09-07,587259.8200000001
15,2012-09-14,527509.76
15,2012-09-21,533161.64
15,2012-09-28,553901.97
15,2012-10-05,573498.64
15,2012-10-12,551799.63
15,2012-10-19,555652.77
15,2012-10-26,558473.6
16,2010-02-05,477409.3
16,2010-02-12,472044.27999999997
16,2010-02-19,469868.7
16,2010-02-26,443242.17
16,2010-03-05,444181.85
16,2010-03-12,445393.74
16,2010-03-19,504307.35
16,2010-03-26,483177.2
16,2010-04-02,490503.69
16,2010-04-09,424083.99
16,2010-04-16,436312.41000000003
16,2010-04-23,370230.94
16,2010-04-30,383550.93
16,2010-05-07,403217.22000000003
16,2010-05-14,401770.9
16,2010-05-21,435300.51
16,2010-05-28,479430.0
16,2010-06-04,516295.81
16,2010-06-11,535587.31
16,2010-06-18,540149.85
16,2010-06-25,546554.96
16,2010-07-02,610641.42
16,2010-07-09,614253.33
16,2010-07-16,586583.69
16,2010-07-23,588344.18
16,2010-07-30,562633.67
16,2010-08-06,586936.45
16,2010-08-13,543757.97
16,2010-08-20,521516.96
16,2010-08-27,581010.52
16,2010-09-03,542087.89
16,2010-09-10,537518.57
16,2010-09-17,522049.51999999996
16,2010-09-24,511330.32
16,2010-10-01,463977.54
16,2010-10-08,442894.2
16,2010-10-15,452169.27999999997
16,2010-10-22,541216.92
16,2010-10-29,495022.51
16,2010-11-05,446905.02
16,2010-11-12,453632.76
16,2010-11-19,458634.68
16,2010-11-26,651837.77
16,2010-12-03,512260.58999999997
16,2010-12-10,570103.64
16,2010-12-17,648652.01
16,2010-12-24,1004730.6900000001
16,2010-12-31,575317.38
16,2011-01-07,573545.96
16,2011-01-14,470365.59
16,2011-01-21,462888.13
16,2011-01-28,448391.99
16,2011-02-04,479263.15
16,2011-02-11,466806.89
16,2011-02-18,491179.79
16,2011-02-25,475201.64
16,2011-03-04,484829.07
16,2011-03-11,457504.35
16,2011-03-18,497373.49
16,2011-03-25,465279.68
16,2011-04-01,459756.11
16,2011-04-08,439276.5
16,2011-04-15,427855.24
16,2011-04-22,368600.0
16,2011-04-29,378100.31
16,2011-05-06,423805.22
16,2011-05-13,410406.95
16,2011-05-20,435397.19
16,2011-05-27,444718.68
16,2011-06-03,531080.31
16,2011-06-10,600952.06
16,2011-06-17,581546.23
16,2011-06-24,569105.03
16,2011-07-01,608737.56
16,2011-07-08,634634.66
16,2011-07-15,586841.77
16,2011-07-22,581758.22
16,2011-07-29,582381.95
16,2011-08-05,592981.33
16,2011-08-12,563884.47
16,2011-08-19,554630.42
16,2011-08-26,557312.01
16,2011-09-02,580805.3300000001
16,2011-09-09,574622.56
16,2011-09-16,539081.09
16,2011-09-23,504856.97
16,2011-09-30,450075.31
16,2011-10-07,482926.93
16,2011-10-14,498241.06
16,2011-10-21,560104.16
16,2011-10-28,505918.21
16,2011-11-04,511059.95
16,2011-11-11,513181.31
16,2011-11-18,480353.64
16,2011-11-25,712422.4
16,2011-12-02,530492.84
16,2011-12-09,574798.86
16,2011-12-16,679481.9
16,2011-12-23,950691.96
16,2011-12-30,665861.06
16,2012-01-06,564538.0700000001
16,2012-01-13,508520.09
16,2012-01-20,474389.75
16,2012-01-27,453979.19
16,2012-02-03,475905.1
16,2012-02-10,473766.97000000003
16,2012-02-17,494069.49
16,2012-02-24,495720.3
16,2012-03-02,464189.08999999997
16,2012-03-09,495951.66
16,2012-03-16,520850.71
16,2012-03-23,493503.89
16,2012-03-30,485095.41
16,2012-04-06,502662.07
16,2012-04-13,450756.71
16,2012-04-20,436221.26
16,2012-04-27,398445.14999999997
16,2012-05-04,426959.62
16,2012-05-11,479855.0
16,2012-05-18,493506.47
16,2012-05-25,518045.09
16,2012-06-01,532311.9299999999
16,2012-06-08,603618.89
16,2012-06-15,570045.79
16,2012-06-22,581745.72
16,2012-06-29,570162.28
16,2012-07-06,641763.53
16,2012-07-13,569005.0599999999
16,2012-07-20,565297.54
16,2012-07-27,539337.87
16,2012-08-03,584000.71
16,2012-08-10,554036.84
16,2012-08-17,521896.60000000003
16,2012-08-24,551152.15
16,2012-08-31,551837.3099999999
16,2012-09-07,537138.58
16,2012-09-14,526525.16
16,2012-09-21,509942.56
16,2012-09-28,469607.73
16,2012-10-05,471281.68
16,2012-10-12,491817.19
16,2012-10-19,577198.97
16,2012-10-26,475770.14
17,2010-02-05,789036.02
17,2010-02-12,841951.91
17,2010-02-19,800714.0
17,2010-02-26,749549.55
17,2010-03-05,783300.05
17,2010-03-12,763961.82
17,2010-03-19,752034.52
17,2010-03-26,793097.64
17,2010-04-02,848521.17
17,2010-04-09,770228.02
17,2010-04-16,757738.76
17,2010-04-23,977790.83
17,2010-04-30,807798.73
17,2010-05-07,843848.65
17,2010-05-14,813756.09
17,2010-05-21,826626.5
17,2010-05-28,872817.62
17,2010-06-04,876902.87
17,2010-06-11,845252.21
17,2010-06-18,877996.27
17,2010-06-25,893995.44
17,2010-07-02,958875.37
17,2010-07-09,836915.92
17,2010-07-16,876591.41
17,2010-07-23,893504.87
17,2010-07-30,833517.19
17,2010-08-06,795301.17
17,2010-08-13,759995.1799999999
17,2010-08-20,783929.7
17,2010-08-27,802583.89
17,2010-09-03,834373.73
17,2010-09-10,1200888.28
17,2010-09-17,871264.25
17,2010-09-24,852876.2899999999
17,2010-10-01,829207.27
17,2010-10-08,827738.06
17,2010-10-15,838297.32
17,2010-10-22,815093.76
17,2010-10-29,861941.25
17,2010-11-05,818434.49
17,2010-11-12,855459.96
17,2010-11-19,782252.57
17,2010-11-26,1005448.76
17,2010-12-03,926573.81
17,2010-12-10,962475.55
17,2010-12-17,1049372.38
17,2010-12-24,1309226.79
17,2010-12-31,635862.55
17,2011-01-07,1083071.14
17,2011-01-14,758510.36
17,2011-01-21,755804.37
17,2011-01-28,736335.6900000001
17,2011-02-04,816603.05
17,2011-02-11,813211.46
17,2011-02-18,860962.91
17,2011-02-25,767256.53
17,2011-03-04,816138.33
17,2011-03-11,779602.36
17,2011-03-18,778436.81
17,2011-03-25,781267.76
17,2011-04-01,795859.23
17,2011-04-08,811855.72
17,2011-04-15,825283.4299999999
17,2011-04-22,1060770.11
17,2011-04-29,806979.15
17,2011-05-06,882132.28
17,2011-05-13,870625.49
17,2011-05-20,844443.35
17,2011-05-27,892056.64
17,2011-06-03,895020.48
17,2011-06-10,881190.46
17,2011-06-17,894686.67
17,2011-06-24,920719.98
17,2011-07-01,940554.34
17,2011-07-08,915064.22
17,2011-07-15,902727.76
17,2011-07-22,899044.34
17,2011-07-29,861894.77
17,2011-08-05,866184.92
17,2011-08-12,800819.79
17,2011-08-19,797523.04
17,2011-08-26,837390.79
17,2011-09-02,847380.07
17,2011-09-09,1161900.18
17,2011-09-16,1051116.95
17,2011-09-23,895535.31
17,2011-09-30,868191.05
17,2011-10-07,918006.9
17,2011-10-14,884042.63
17,2011-10-21,877380.22
17,2011-10-28,936508.43
17,2011-11-04,927657.63
17,2011-11-11,914759.2
17,2011-11-18,877724.31
17,2011-11-25,1225700.28
17,2011-12-02,945267.68
17,2011-12-09,976522.93
17,2011-12-16,1067754.06
17,2011-12-23,1289156.9
17,2011-12-30,777207.3
17,2012-01-06,1198104.22
17,2012-01-13,873576.96
17,2012-01-20,809272.65
17,2012-01-27,769522.33
17,2012-02-03,864852.85
17,2012-02-10,880165.7
17,2012-02-17,927084.65
17,2012-02-24,843864.4299999999
17,2012-03-02,856178.47
17,2012-03-09,860224.98
17,2012-03-16,853136.46
17,2012-03-23,851762.28
17,2012-03-30,872469.03
17,2012-04-06,986922.62
17,2012-04-13,877055.32
17,2012-04-20,1119979.98
17,2012-04-27,925916.65
17,2012-05-04,930121.14
17,2012-05-11,944100.2999999999
17,2012-05-18,968816.33
17,2012-05-25,984881.59
17,2012-06-01,938914.28
17,2012-06-08,987990.24
17,2012-06-15,964169.67
17,2012-06-22,981210.57
17,2012-06-29,982322.24
17,2012-07-06,1046782.52
17,2012-07-13,960746.04
17,2012-07-20,944698.7
17,2012-07-27,907493.24
17,2012-08-03,877813.33
17,2012-08-10,849074.04
17,2012-08-17,844928.17
17,2012-08-24,924299.78
17,2012-08-31,865924.2
17,2012-09-07,1255633.29
17,2012-09-14,1071040.22
17,2012-09-21,938303.28
17,2012-09-28,972716.24
17,2012-10-05,952609.17
17,2012-10-12,919878.3400000001
17,2012-10-19,957356.84
17,2012-10-26,943465.29
18,2010-02-05,1205307.5
18,2010-02-12,1187880.7
18,2010-02-19,1150663.42
18,2010-02-26,1068157.45
18,2010-03-05,1179738.5
18,2010-03-12,1138800.32
18,2010-03-19,1087507.47
18,2010-03-26,1092704.09
18,2010-04-02,1254107.84
18,2010-04-09,1174447.55
18,2010-04-16,1135577.6199999999
18,2010-04-23,1132433.55
18,2010-04-30,1060446.16
18,2010-05-07,1222255.47
18,2010-05-14,1092616.49
18,2010-05-21,1101621.3599999999
18,2010-05-28,1256282.79
18,2010-06-04,1271311.76
18,2010-06-11,1173521.82
18,2010-06-18,1183225.92
18,2010-06-25,1220983.17
18,2010-07-02,1257928.35
18,2010-07-09,1171391.41
18,2010-07-16,1115514.61
18,2010-07-23,1032908.23
18,2010-07-30,1078557.6199999999
18,2010-08-06,1166117.85
18,2010-08-13,1084722.78
18,2010-08-20,1141860.67
18,2010-08-27,1214302.76
18,2010-09-03,1187359.77
18,2010-09-10,1011201.12
18,2010-09-17,997998.21
18,2010-09-24,950862.92
18,2010-10-01,948977.5
18,2010-10-08,1107432.71
18,2010-10-15,1029618.1
18,2010-10-22,1052120.43
18,2010-10-29,1038576.54
18,2010-11-05,1089530.94
18,2010-11-12,1081322.12
18,2010-11-19,1045722.37
18,2010-11-26,1653759.36
18,2010-12-03,1211026.13
18,2010-12-10,1416168.98
18,2010-12-17,1588430.71
18,2010-12-24,2027507.1500000001
18,2010-12-31,887907.01
18,2011-01-07,933960.3
18,2011-01-14,777175.28
18,2011-01-21,891148.55
18,2011-01-28,849540.85
18,2011-02-04,1055841.24
18,2011-02-11,1122053.58
18,2011-02-18,1095058.57
18,2011-02-25,1005983.3099999999
18,2011-03-04,1063310.62
18,2011-03-11,1002714.25
18,2011-03-18,945889.59
18,2011-03-25,944523.3
18,2011-04-01,938083.17
18,2011-04-08,1018541.3
18,2011-04-15,988157.72
18,2011-04-22,1105860.06
18,2011-04-29,974114.39
18,2011-05-06,1065427.37
18,2011-05-13,993172.98
18,2011-05-20,994610.43
18,2011-05-27,1065214.14
18,2011-06-03,1178039.0
18,2011-06-10,1044079.2
18,2011-06-17,1045859.39
18,2011-06-24,1056478.65
18,2011-07-01,1087051.26
18,2011-07-08,1048802.62
18,2011-07-15,974916.13
18,2011-07-22,991262.46
18,2011-07-29,954148.64
18,2011-08-05,1002806.39
18,2011-08-12,928470.83
18,2011-08-19,932679.79
18,2011-08-26,1147906.46
18,2011-09-02,540922.94
18,2011-09-09,951549.61
18,2011-09-16,845715.37
18,2011-09-23,853073.17
18,2011-09-30,847348.08
18,2011-10-07,1019741.1
18,2011-10-14,953533.9500000001
18,2011-10-21,1048212.62
18,2011-10-28,1106642.63
18,2011-11-04,1100625.06
18,2011-11-11,1079931.63
18,2011-11-18,1056992.18
18,2011-11-25,1624170.99
18,2011-12-02,1188047.61
18,2011-12-09,1368471.23
18,2011-12-16,1516924.23
18,2011-12-23,1882393.4
18,2011-12-30,1010562.49
18,2012-01-06,977286.07
18,2012-01-13,890130.25
18,2012-01-20,937522.77
18,2012-01-27,825584.22
18,2012-02-03,1049772.04
18,2012-02-10,1161615.51
18,2012-02-17,1115985.81
18,2012-02-24,1037861.11
18,2012-03-02,1047178.91
18,2012-03-09,1084894.47
18,2012-03-16,1022018.43
18,2012-03-23,1031139.3
18,2012-03-30,1009121.2
18,2012-04-06,1200815.3
18,2012-04-13,998443.5
18,2012-04-20,1025813.8
18,2012-04-27,961186.23
18,2012-05-04,1050027.89
18,2012-05-11,1060433.1
18,2012-05-18,1047444.59
18,2012-05-25,1088446.58
18,2012-06-01,1118313.7
18,2012-06-08,1110479.94
18,2012-06-15,1057425.83
18,2012-06-22,1080357.89
18,2012-06-29,1097006.3
18,2012-07-06,1158247.31
18,2012-07-13,1024784.92
18,2012-07-20,1033543.56
18,2012-07-27,924506.26
18,2012-08-03,1052066.58
18,2012-08-10,967304.07
18,2012-08-17,1048134.24
18,2012-08-24,1145840.91
18,2012-08-31,1117097.23
18,2012-09-07,1083521.24
18,2012-09-14,960476.1
18,2012-09-21,971386.65
18,2012-09-28,1002856.2
18,2012-10-05,1092204.79
18,2012-10-12,1074079.0
18,2012-10-19,1048706.75
18,2012-10-26,1127516.25
19,2010-02-05,1507637.17
19,2010-02-12,1536549.95
19,2010-02-19,1515976.11
19,2010-02-26,1373270.06
19,2010-03-05,1495844.57
19,2010-03-12,1467889.2
19,2010-03-19,1332940.35
19,2010-03-26,1427023.45
19,2010-04-02,1642970.27
19,2010-04-09,1489613.32
19,2010-04-16,1460354.67
19,2010-04-23,1456793.33
19,2010-04-30,1405065.57
19,2010-05-07,1566219.77
19,2010-05-14,1437319.45
19,2010-05-21,1377716.17
19,2010-05-28,1648882.62
19,2010-06-04,1519013.49
19,2010-06-11,1410683.94
19,2010-06-18,1457314.3900000001
19,2010-06-25,1450407.32
19,2010-07-02,1549018.68
19,2010-07-09,1577541.24
19,2010-07-16,1412157.02
19,2010-07-23,1372043.71
19,2010-07-30,1366395.96
19,2010-08-06,1492060.89
19,2010-08-13,1418027.08
19,2010-08-20,1419383.19
19,2010-08-27,1557888.16
19,2010-09-03,1623519.6400000001
19,2010-09-10,1591453.39
19,2010-09-17,1386789.31
19,2010-09-24,1318343.58
19,2010-10-01,1379456.3
19,2010-10-08,1428960.72
19,2010-10-15,1369317.63
19,2010-10-22,1357154.71
19,2010-10-29,1404576.48
19,2010-11-05,1435379.25
19,2010-11-12,1490235.86
19,2010-11-19,1377593.1
19,2010-11-26,1993367.83
19,2010-12-03,1615987.96
19,2010-12-10,1799070.98
19,2010-12-17,1911967.44
19,2010-12-24,2678206.42
19,2010-12-31,1275146.94
19,2011-01-07,1224175.99
19,2011-01-14,1181204.53
19,2011-01-21,1212967.84
19,2011-01-28,1284185.49
19,2011-02-04,1370562.1099999999
19,2011-02-11,1430851.11
19,2011-02-18,1457270.16
19,2011-02-25,1296658.47
19,2011-03-04,1433569.44
19,2011-03-11,1351450.43
19,2011-03-18,1257972.3699999999
19,2011-03-25,1266564.94
19,2011-04-01,1305950.22
19,2011-04-08,1419911.91
19,2011-04-15,1392093.04
19,2011-04-22,1514288.82
19,2011-04-29,1297237.7
19,2011-05-06,1451953.95
19,2011-05-13,1429143.06
19,2011-05-20,1355234.3
19,2011-05-27,1388553.11
19,2011-06-03,1457345.75
19,2011-06-10,1467473.6300000001
19,2011-06-17,1418973.6199999999
19,2011-06-24,1440785.7
19,2011-07-01,1462731.93
19,2011-07-08,1465489.75
19,2011-07-15,1391580.41
19,2011-07-22,1377119.45
19,2011-07-29,1298775.8
19,2011-08-05,1408968.55
19,2011-08-12,1360969.45
19,2011-08-19,1391792.69
19,2011-08-26,1547729.24
19,2011-09-02,1609951.02
19,2011-09-09,1566712.79
19,2011-09-16,1365633.53
19,2011-09-23,1300375.76
19,2011-09-30,1330757.22
19,2011-10-07,1461718.87
19,2011-10-14,1318905.53
19,2011-10-21,1374863.1
19,2011-10-28,1396612.36
19,2011-11-04,1480289.64
19,2011-11-11,1502078.93
19,2011-11-18,1411835.57
19,2011-11-25,1974646.78
19,2011-12-02,1484708.38
19,2011-12-09,1713769.06
19,2011-12-16,1852179.1500000001
19,2011-12-23,2480159.47
19,2011-12-30,1405168.06
19,2012-01-06,1266570.4
19,2012-01-13,1182198.7
19,2012-01-20,1237104.73
19,2012-01-27,1279623.26
19,2012-02-03,1345311.65
19,2012-02-10,1499496.67
19,2012-02-17,1424720.27
19,2012-02-24,1352470.09
19,2012-03-02,1308977.05
19,2012-03-09,1358816.46
19,2012-03-16,1312849.1
19,2012-03-23,1342254.55
19,2012-03-30,1327139.35
19,2012-04-06,1631737.68
19,2012-04-13,1365098.46
19,2012-04-20,1255087.26
19,2012-04-27,1285897.24
19,2012-05-04,1405007.44
19,2012-05-11,1442873.22
19,2012-05-18,1366937.1
19,2012-05-25,1485540.28
19,2012-06-01,1450733.29
19,2012-06-08,1390122.11
19,2012-06-15,1440263.15
19,2012-06-22,1468350.36
19,2012-06-29,1379652.65
19,2012-07-06,1557120.44
19,2012-07-13,1321741.35
19,2012-07-20,1317672.92
19,2012-07-27,1248915.43
19,2012-08-03,1342123.78
19,2012-08-10,1408907.89
19,2012-08-17,1375101.26
19,2012-08-24,1544653.3699999999
19,2012-08-31,1542719.87
19,2012-09-07,1497073.82
19,2012-09-14,1370653.41
19,2012-09-21,1338572.29
19,2012-09-28,1338299.02
19,2012-10-05,1408016.1
19,2012-10-12,1352809.5
19,2012-10-19,1321102.35
19,2012-10-26,1322117.96
20,2010-02-05,2401395.47
20,2010-02-12,2109107.9
20,2010-02-19,2161549.7600000002
20,2010-02-26,1898193.95
20,2010-03-05,2119213.72
20,2010-03-12,2010974.84
20,2010-03-19,1951848.43
20,2010-03-26,1894742.95
20,2010-04-02,2405395.22
20,2010-04-09,2007796.26
20,2010-04-16,1985784.59
20,2010-04-23,1878862.42
20,2010-04-30,1919053.21
20,2010-05-07,2137202.38
20,2010-05-14,2033211.6199999999
20,2010-05-21,1893736.9
20,2010-05-28,2065984.95
20,2010-06-04,2203619.35
20,2010-06-11,2100489.79
20,2010-06-18,2091903.63
20,2010-06-25,1973135.87
20,2010-07-02,2143676.77
20,2010-07-09,2107285.85
20,2010-07-16,2031852.16
20,2010-07-23,1900535.9
20,2010-07-30,1955896.59
20,2010-08-06,1910177.38
20,2010-08-13,2071022.45
20,2010-08-20,1975374.56
20,2010-08-27,1946369.57
20,2010-09-03,2121561.41
20,2010-09-10,2014954.79
20,2010-09-17,1948359.78
20,2010-09-24,1789687.65
20,2010-10-01,1933719.21
20,2010-10-08,2060389.27
20,2010-10-15,1950676.39
20,2010-10-22,1893955.27
20,2010-10-29,1891816.0
20,2010-11-05,2184316.64
20,2010-11-12,2187765.28
20,2010-11-19,2105058.91
20,2010-11-26,2811634.04
20,2010-12-03,2416051.17
20,2010-12-10,2752122.08
20,2010-12-17,2819193.17
20,2010-12-24,3766687.43
20,2010-12-31,1799737.79
20,2011-01-07,1843030.95
20,2011-01-14,1884345.01
20,2011-01-21,1781805.66
20,2011-01-28,1761506.68
20,2011-02-04,2351143.07
20,2011-02-11,2211388.14
20,2011-02-18,2258616.24
20,2011-02-25,1938608.52
20,2011-03-04,2143424.61
20,2011-03-11,1990932.77
20,2011-03-18,1931668.64
20,2011-03-25,1824711.21
20,2011-04-01,1927993.09
20,2011-04-08,2027056.3900000001
20,2011-04-15,2057406.33
20,2011-04-22,2313861.81
20,2011-04-29,1881788.19
20,2011-05-06,2090838.44
20,2011-05-13,2036748.53
20,2011-05-20,1953416.06
20,2011-05-27,1944433.17
20,2011-06-03,2182246.69
20,2011-06-10,2135062.04
20,2011-06-17,2065191.27
20,2011-06-24,1950826.32
20,2011-07-01,2053165.4100000001
20,2011-07-08,2123787.79
20,2011-07-15,2039875.75
20,2011-07-22,1950904.84
20,2011-07-29,1858440.92
20,2011-08-05,2189353.63
20,2011-08-12,2052246.4
20,2011-08-19,1990017.93
20,2011-08-26,1933577.2
20,2011-09-02,2141765.98
20,2011-09-09,2050542.56
20,2011-09-16,1979009.46
20,2011-09-23,1888119.7
20,2011-09-30,1945808.26
20,2011-10-07,2135982.79
20,2011-10-14,2010107.68
20,2011-10-21,2104241.9
20,2011-10-28,2065421.52
20,2011-11-04,2284106.6
20,2011-11-11,2269975.85
20,2011-11-18,2169933.82
20,2011-11-25,2906233.25
20,2011-12-02,2298776.83
20,2011-12-09,2546123.78
20,2011-12-16,2762816.65
20,2011-12-23,3555371.03
20,2011-12-30,2043245.0
20,2012-01-06,1964701.94
20,2012-01-13,1911510.64
20,2012-01-20,1892775.94
20,2012-01-27,1761016.51
20,2012-02-03,2203523.2
20,2012-02-10,2462978.2800000003
20,2012-02-17,2309025.16
20,2012-02-24,2045837.55
20,2012-03-02,2148822.7600000002
20,2012-03-09,2139265.4
20,2012-03-16,2064991.71
20,2012-03-23,1992436.96
20,2012-03-30,2074721.74
20,2012-04-06,2565259.92
20,2012-04-13,2045396.06
20,2012-04-20,1884427.84
20,2012-04-27,1886503.93
20,2012-05-04,2163510.89
20,2012-05-11,2168097.11
20,2012-05-18,2039222.26
